Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;2;8961678;"Omnes, Zoë";1455;2.0;*;1.0;1220;"Chaudhuri, Aarini";9091962;8
2;3;9118450;"Kannan, Aishwarya";0;1.0;*;1.0;0;"Udhaya Kumar, Medhini";8999111;1
3;4;8902344;"Leenen, Pomme";1309;2.0;*;1.0;1340;"Penugurti, Advika Satya";9100674;7
4;5;9052021;"Mohan, Manaswini";0;0.0;*;0.0;0;"Rijal, Luna";9146533;6
