Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;7;8974768;"Lalkota, Srikar";1218;4.0;*;5.5;1484;"Altay, Cagan Deniz";9013796;2
2;5;9085164;"Traas, Boaz";1314;4.5;*;4.0;1321;"Brik, Yazan";9095779;4
3;9;9074824;"Ajvazian, Alex";1189;4.0;*;4.0;916;"Hart, Sage";9123906;13
4;3;9116855;"Küçük, Çinar";1358;4.0;*;3.0;1541;"Leenen, Bing";8902355;1
5;11;9100641;"Marupudi, Maurya Kiran";1038;3.0;*;3.0;1216;"Do, Leo";9100454;8
6;17;9141418;"Metha, Kabir";0;2.5;*;3.0;1266;"Methlouthi, Youssef";9021144;6
7;14;9113544;"Gupta, Kiaan";814;2.0;*;2.0;1083;"Mysore, Dhyaan";9103347;10
8;16;9114864;"Sahu, Chirayush";460;1.5;*;2.0;1038;"Van der Aalst, Sevein";9058049;12
9;18;9147358;"Ramidi,Svaksha Idhayan";0;2.0;*;0.0;717;"Gang, Max Wan Xi";9025951;15
