Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;8;8746727;"Zhang, Eric";1505;0.0;0-1;0.0;2096;"Leenen, Boyd";8809306;1
2;2;8973327;"Huang, Vincent";1883;0.0;1-0;0.0;1386;"Methlouthi, Aly";9021133;9
3;10;8974768;"Lalkota, Srikar";1334;0.0;0-1;0.0;1867;"Zhou, Yanyang";8990377;3
4;4;8930592;"Lalkota, Sai Pranav Tejas";1849;0.0;1-0;0.0;0;"Khuat Duy, Vincent";9013829;11
5;12;8902355;"Leenen, Bing";0;0.0;1/2-1/2;0.0;1830;"Verstegen, Jonas";8924927;5
6;6;9028008;"Bruls, Sven";1784;0.0;1-0;0.0;0;"Morgan, Finn";9093799;13
7;14;9100630;"Vinothkumar, Dhanvanth";0;0.0;0-1F;0.0;1737;"Van Houtert, Lennart";8890805;7
