Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;8;9091962;"Chaudhuri, Aarini";1220;0.0;*;0.0;0;"Rijal, Luna";9146533;6
2;7;9100674;"Penugurti, Advika Satya";1340;0.0;*;0.0;0;"Mohan, Manaswini";9052021;5
3;1;8999111;"Udhaya Kumar, Medhini";0;1.0;*;1.0;1309;"Leenen, Pomme";8902344;4
4;2;8961678;"Omnes, Zoë";1455;1.0;*;1.0;0;"Kannan, Aishwarya";9118450;3
