Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;4;8902344;"Leenen, Pomme";1309;4.0;*;2.0;1220;"Chaudhuri, Aarini";9091962;8
2;5;9052021;"Mohan, Manaswini";0;2.0;*;1.0;0;"Kannan, Aishwarya";9118450;3
3;6;9146533;"Rijal, Luna";0;0.0;*;4.0;1455;"Omnes, Zoë";8961678;2
4;7;9100674;"Penugurti, Advika Satya";1340;1.0;*;2.0;0;"Udhaya Kumar, Medhini";8999111;1
